1194,"Dhanvantri College Of Nursing, PALLAKKAPALAYAM (P.O), SANKAGIRI WEST VIA"
1195,"Dharmarathnakara Dr Mahalingam Institute of Paramedical Sciences & Research College of Nursing, Sakthinagar, Appakodal post, Bhavani Taluk"
1196,"Doctors College of Nursing, Thanjavur Main Road, Pudukkottai District"
1197,"Dr. Alva Paramedical Educational Institute"
1198,"Dr. Amanullah Educational Trust School of Nursing"
1199,"Dr. G. Sakunthala College of Nursing, Keelastreet,Muriungapettai, Mutharasanallur"
1200,"DR. Kumaraswami Health Center, Kanyakumari District"
1201,"E S College Of Nursing, E.S.Nagar,Vikravandi Via"
1202,"Ellen College of Nursing"
1203,"Ganga School & College of Nursing, NGGO colony post"
1204,"Global College of Nursing, Kanyakumari District"
1205,"Grace School of Nursing, P.P.M. Junction"
1206,"J K College of Nursing & Paramedicals"
1207,"Jeeva School of Nursing"
1208,"Jennys College of Nursing, Ramjee Nagar"
1209,"K G College of Nursing"
1210,"Karpaga Vinayaga College of Nursing"
1211,"Karpaga Vinayaga College of Nursing, Kanchipuram"
1212,"Karpagam Nursing College, Eachanari Post"
1213,"Keerai Thamil Selvan College of Nursing"
1214,"KMC School of Nursing"
1215,"KMCH College of Nursing"
1216,"Kongunadu College of Nursing"
1217,"M A Chidambaram College of Nursing"
1218,"M.A.M College of Nursing, Siruganur"
1219,"Madha College of Nursing"
1220,"Madras Medical Mission College of Nursing"
1221,"Madurai Apollo College of Nursing, K.K.Nagar"
1222,"Maharaja College of Nursing"
1223,"Mannai Narayanasamy School Of Nursing, Mathur"
1224,"Matha College of Nursing"
1225,"Meenakshi College of Nursing, Near Mangadu"
1226,"MIOT College of Nursing"
1227,"Mount Tabor School of Nursing, Mathur"
1228,"Nandha School of Nursing"
1229,"ndira College of Nursing"
1230,"Nehru Nursing College"
1231,"O.P.R.Memorial School of Nursing, Neyveli Main Road, Vadalur"
1232,"Om Sakthi College of Nursing"
1233,"Omayal Achi College of Nursing"
1234,"Our Lady of Health College of Nursing"
1235,"P S G College of Nursing"
1236,"P.G.P. College of Nursing and Research, Villipalayam Post"
1237,"P.S College of Nursing, Thalakulam"
1238,"Padmasree College of Nursing"
1239,"Padmavathy College of Nursing"
1240,"R V S College of Nursing, KANNAMPALAYAM,"
1241,"Rajalakshmi College of Nursing, Thandalam"
1242,"Rani Mayyammai College of Nursing"
1243,"RASS Academy College of Nursing"
1244,"Right College of Nursing"
1245,"Royal College of Nursing, Madukkarai Post"
1246,"S R M College of Nursing, Kattankulathur,"
1247,"S.P.M. Institute Of Health Science,, Nathakadaiyur Via, Kangayam TK"
1248,"Sacred Heart College of Nursing, Muthiapillaimandapam, Sakkottai, Tanjavur District"
1249,"Sacred Heart Nursing College"
1250,"Sakthi College of Nursing"
1251,"SARA Nursing College"
1252,"Sara Nursing College"
1253,"School of Nursing, NO 14 DR RADHA KRISHNAN SALAI, Mylapore"
1254,"Servite College of Nursing"
1255,"Shanmuga College of Nursing"
1256,"Sharmila College of Nursing"
1257,"Shrinidhi College of Health Science and Research"
1258,"Sree Abirami College of Nursing"
1259,"Sree Balaji College of Nursing"
1260,"Sree Sakthimayeil Institute of Nursing & Research, Namakkal District"
1261,"Sree Sastha College of Nursing, Chembarambakkam"
1262,"Sri Bharani School of Nursing"
1263,"Sri Gokulam College of Nursing"
1264,"Sri K. Ramachandran Naidu College of Nursing"
1265,"Sri Narayani College of Nursing"
1266,"Sri Paspo College of Nursing, Collectors Bungalow Back Side,"
1267,"Sri Ramachandra College of Nursing"
1268,"Sri Santhoshi College of Nursing, Maduranthagam"
1269,"Sri Vijay Vidyalaya College of Nursing"
1270,"St. Ann's School & College of Nursing"
1271,"St. Bonnie White College of Nursing, Poovanoor Post"
1272,"St. Isabel's Hospital School of Nursing, Mylapore"
1273,"St. Xavier's Catholic College of Nursing, Kanyakumari Dist"
1274,"St.Xavier School & College of Nursing, Sakkottai"
1275,"Suran College of Nursing"
1276,"Swami Vivekananda College of Nursing"
1277,"Texcity College of Nursing"
1278,"Thanthai Roever College of Nursing"
1279,"Thasiah College of Nursing"
1280,"The Salvation Army Catherine Booth Hospital"
1281,"Thiraviam College Of Nursing, Kailasapatty, Periyakulam Taluk"
1282,"U.C.A. Institute of Nursing"
1283,"V.V.Vanniaperumal Nursing College for Women, Madurai Road"
1284,"Vellalar College of Nursing"
1285,"Venkateswara Nursing College, Thalambur"
1286,"Vignesh Nursing College"
1287,"Vinayaka Mission's Annapoorna College of Nursing"
1288,"Vivekanandha College of Nursing, Tiruchengodu"
